unnamed_0,year,prize,motivation,laureate_id,birth_city,birth_country,organization_name,organization_city,organization_country,death_city,death_country,usa_born_winner,decade,female,age,category_Chemistry,category_Economics,category_Literature,category_Medicine,category_Peace,category_Physics,prize_encoded,motivation_encoded,prize_share_1/1,prize_share_1/2,prize_share_1/3,prize_share_1/4,laureate_type_Individual,laureate_type_Organization,birth_city_encoded,birth_country_encoded,sex_Male,organization_name_encoded,organization_city_encoded,organization_country_encoded,death_city_encoded,death_country_encoded,age_group_Adult,age_group_Senior,age_group_Youth
0.25476942705138805,0.3594772146131625,The Nobel Prize in Physiology or Medicine 1981,"""for their discoveries concerning information processing in the visual system""",424,Uppsala,Sweden,Harvard Medical School,"Boston, MA",United States of America,Paris,United States of America,False,0.46397056283161264,False,-0.2037562932661165,0,0,0,1,0,0,495,388,0,0,0,1,1,0,536,104,1,67,22,28,197,46,1,0,0
0.2585719558133491,0.3594772146131625,The Nobel Peace Prize 1981,"""for development of methods to cool and trap atoms with laser light""",515,"New York, NY",United States of America,University of California,"Cambridge, MA",United States of America,Paris,United States of America,False,0.46397056283161264,False,0.04275364453658232,0,0,0,0,1,0,61,21,1,0,0,0,0,1,362,115,1,223,35,28,197,46,0,1,0
0.2623744845753101,0.3594772146131625,The Nobel Prize in Physics 1981,"""for their contribution to the development of laser spectroscopy""",118,Dordrecht,Netherlands,Harvard University,"Cambridge, MA",United States of America,Paris,United States of America,False,0.46397056283161264,False,0.12492362380414859,0,0,0,0,0,1,388,367,0,0,0,1,1,0,141,70,1,68,35,28,197,46,1,0,0
0.2661770133372711,0.3594772146131625,The Nobel Prize in Physics 1981,"""for their contribution to the development of laser spectroscopy""",119,"Mount Verno, NY",United States of America,Stanford University,"Stanford, CA",United States of America,"Palo Alto, CA",United States of America,True,0.46397056283161264,False,0.04275364453658232,0,0,0,0,0,1,388,367,0,0,0,1,1,0,341,115,1,193,152,28,196,46,1,0,0
0.2699795420992321,0.3594772146131625,The Nobel Prize in Physics 1981,"""for his contribution to the development of high-resolution electron spectroscopy""",120,Lund,Sweden,Uppsala University,Uppsala,Sweden,Ängelholm,Sweden,False,0.46397056283161264,False,0.2892635823392811,0,0,0,0,0,1,388,75,0,1,0,0,1,0,304,104,1,272,167,24,287,40,1,0,0
0.2737820708611931,0.3899464872697119,The Nobel Prize in Chemistry 1982,"""for his development of crystallographic electron microscopy and his structural elucidation of biologically important nucleic acid-protein complexes""",259,Zelvas,Lithuania,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,Paris,United States of America,False,0.46397056283161264,False,-0.28592627253368275,1,0,0,0,0,0,170,98,1,0,0,0,1,0,593,64,1,123,34,27,197,46,1,0,0
0.2775845996231541,0.3899464872697119,The Sveriges Riksbank Prize in Economic Sciences 1982,"""for his seminal studies of industrial structures, functioning of markets and causes and effects of public regulation""",696,"Renton, WA",United States of America,University of Chicago,"Chicago, IL",United States of America,"Chicago, IL",United States of America,True,0.46397056283161264,False,0.9466234164798113,0,1,0,0,0,0,544,232,1,0,0,0,1,0,434,115,1,227,39,28,63,46,0,1,0
0.28138712838511515,0.3899464872697119,The Nobel Prize in Literature 1982,"""for his novels and short stories, in which the fantastic and the realistic are combined in a richly composed world of imagination, reflecting a continent's life and conflicts""",659,Aracataca,Colombia,University of California,"Cambridge, MA",United States of America,Mexico City,Mexico,False,0.46397056283161264,False,-0.36809625180124905,0,0,1,0,0,0,279,205,1,0,0,0,1,0,18,28,1,223,35,28,158,26,1,0,0
0.28518965714707617,0.3899464872697119,The Nobel Prize in Physiology or Medicine 1982,"""for their discoveries concerning prostaglandins and related biologically active substances""",425,Stockholm,Sweden,Karolinska Institutet,Stockholm,Sweden,Stockholm,Sweden,False,0.46397056283161264,False,0.53577352014198,0,0,0,1,0,0,496,396,0,0,1,0,1,0,491,104,1,104,153,24,241,40,0,1,0
0.2889921859090372,0.3899464872697119,The Nobel Prize in Physiology or Medicine 1982,"""for their discoveries concerning prostaglandins and related biologically active substances""",426,Halmstad,Sweden,Karolinska Institutet,Stockholm,Sweden,Paris,United States of America,False,0.46397056283161264,False,-0.943286106674213,0,0,0,1,0,0,496,396,0,0,1,0,1,0,198,104,1,104,153,24,197,46,1,0,0
0.2927947146709982,0.3899464872697119,The Nobel Prize in Physiology or Medicine 1982,"""for their discoveries concerning prostaglandins and related biologically active substances""",427,Tardebigg,United Kingdom,The Wellcome Research Laboratories,Beckenham,United Kingdom,Farnborough,United Kingdom,False,0.46397056283161264,False,-0.36809625180124905,0,0,0,1,0,0,496,396,0,0,1,0,1,0,509,114,1,210,9,27,90,45,1,0,0
0.29659724343295923,0.3899464872697119,The Nobel Peace Prize 1982,"""for development of methods to cool and trap atoms with laser light""",543,Uppsala,Sweden,University of California,"Cambridge, MA",United States of America,Stockholm,Sweden,False,0.46397056283161264,True,1.6861532298879078,0,0,0,0,1,0,62,21,0,1,0,0,1,0,536,104,0,223,35,28,241,40,0,1,0
0.30039977219492026,0.3899464872697119,The Nobel Peace Prize 1982,"""for development of methods to cool and trap atoms with laser light""",544,Zamora,Mexico,University of California,"Cambridge, MA",United States of America,Mexico City,Mexico,False,0.46397056283161264,False,0.9466234164798113,0,0,0,0,1,0,62,21,0,1,0,0,1,0,592,68,1,223,35,28,158,26,0,1,0
0.3042023009568813,0.3899464872697119,The Nobel Prize in Physics 1982,"""for his theory for critical phenomena in connection with phase transitions""",121,"Waltham, MA",United States of America,Cornell University,"Ithaca, NY",United States of America,"Saco, ME",United States of America,True,0.46397056283161264,False,-1.1076260652093455,0,0,0,0,0,1,389,242,1,0,0,0,1,0,561,115,1,40,76,28,221,46,1,0,0
0.30800482971884224,0.42041575992626123,The Nobel Prize in Chemistry 1983,"""for his work on the mechanisms of electron transfer reactions, especially in metal complexes""",260,Neudorf,Canada,Stanford University,"Stanford, CA",United States of America,"Stanford, CA",United States of America,False,0.46397056283161264,False,0.7001134786771125,1,0,0,0,0,0,171,264,1,0,0,0,1,0,357,25,1,193,152,28,238,46,0,1,0
0.31180735848080326,0.42041575992626123,The Sveriges Riksbank Prize in Economic Sciences 1983,"""for having incorporated new analytical methods into economic theory and for his rigorous reformulation of the theory of general equilibrium""",697,Calais,France,University of California,"Berkeley, CA",United States of America,Paris,France,False,0.46397056283161264,False,0.20709360307171487,0,1,0,0,0,0,545,39,1,0,0,0,1,0,84,39,1,223,11,28,197,12,1,0,0
0.3156098872427643,0.42041575992626123,The Nobel Prize in Literature 1983,"""for his novels which, with the perspicuity of realistic narrative art and the diversity and universality of myth, illuminate the human condition in the world of today""",660,St. Columb Minor,United Kingdom,University of California,"Cambridge, MA",United States of America,Perranarworthal,United Kingdom,False,0.46397056283161264,False,1.0287933957473776,0,0,1,0,0,0,280,206,1,0,0,0,1,0,481,114,1,223,35,28,202,45,0,1,0
0.3194124160047253,0.42041575992626123,The Nobel Prize in Physiology or Medicine 1983,"""for her discovery of mobile genetic elements""",428,"Hartford, CT",United States of America,Cold Spring Harbor Laboratory,"Cold Spring Harbor, NY",United States of America,"Huntington, NY",United States of America,True,0.46397056283161264,True,1.7683232091554741,0,0,0,1,0,0,497,49,1,0,0,0,1,0,206,115,0,34,41,28,113,46,0,1,0
0.32321494476668633,0.42041575992626123,The Nobel Peace Prize 1983,"""for development of methods to cool and trap atoms with laser light""",545,Popowo,Poland,University of California,"Cambridge, MA",United States of America,Paris,United States of America,False,0.46397056283161264,False,-1.600645940814743,0,0,0,0,1,0,63,21,1,0,0,0,1,0,413,80,1,223,35,28,197,46,1,0,0
0.32701747352864735,0.42041575992626123,The Nobel Prize in Physics 1983,"""for his theoretical studies of the physical processes of importance to the structure and evolution of the stars""",122,Lahore,India (Pakistan),University of Chicago,"Chicago, IL",United States of America,"Chicago, IL",United States of America,False,0.46397056283161264,False,1.110963375014944,0,0,0,0,0,1,390,241,0,1,0,0,1,0,271,55,1,227,39,28,63,46,0,1,0
0.3308200022906084,0.42041575992626123,The Nobel Prize in Physics 1983,"""for his theoretical and experimental studies of the nuclear reactions of importance in the formation of the chemical elements in the universe""",123,"Pittsburgh, PA",United States of America,California Institute of Technology (Caltech),"Pasadena, CA",United States of America,"Pasadena, CA",United States of America,True,0.46397056283161264,False,1.0287933957473776,0,0,0,0,0,1,390,239,0,1,0,0,1,0,406,115,1,25,125,28,198,46,0,1,0
0.3346225310525694,0.4508850325828106,The Nobel Prize in Chemistry 1984,"""for his development of methodology for chemical synthesis on a solid matrix""",261,"Fort Worth, TX",United States of America,Rockefeller University,"New York, NY",United States of America,"Cresskill, NJ",United States of America,True,0.46397056283161264,False,0.2892635823392811,1,0,0,0,0,0,172,99,1,0,0,0,1,0,158,115,1,177,118,28,73,46,1,0,0
0.3384250598145304,0.4508850325828106,The Sveriges Riksbank Prize in Economic Sciences 1984,"""for having made fundamental contributions to the development of systems of national accounts and hence greatly improved the basis for empirical economic analysis""",698,London,United Kingdom,University of Cambridge,Cambridge,United Kingdom,Cambridge,United Kingdom,False,0.46397056283161264,False,0.9466234164798113,0,1,0,0,0,0,546,42,1,0,0,0,1,0,296,114,1,226,34,27,53,45,0,1,0
0.3422275885764914,0.4508850325828106,The Nobel Prize in Literature 1984,"""for his poetry which endowed with freshness, sensuality and rich inventiveness provides a liberating image of the indomitable spirit and versatility of man""",661,Prague,Austria-Hungary (Czech Republic),University of California,"Cambridge, MA",United States of America,Prague,Czechoslovakia,False,0.46397056283161264,False,1.9326631676906065,0,0,1,0,0,0,281,215,1,0,0,0,1,0,418,6,1,223,35,28,208,7,0,1,0
0.3460301173384524,0.4508850325828106,The Nobel Prize in Physiology or Medicine 1984,"""for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies""",429,London,United Kingdom,Basel Institute for Immunology,Basel,Switzerland,Castillon-du-Gard,France,False,0.46397056283161264,False,1.110963375014944,0,0,0,1,0,0,498,494,0,0,1,0,1,0,296,114,1,10,7,25,58,12,0,1,0
0.3498326461004134,0.4508850325828106,The Nobel Prize in Physiology or Medicine 1984,"""for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies""",430,Munich,Germany,Basel Institute for Immunology,Basel,Switzerland,Freiburg im Breisgau,Germany,False,0.46397056283161264,False,-1.7649858993498757,0,0,0,1,0,0,498,494,0,0,1,0,1,0,344,43,1,10,7,25,93,14,1,0,0
0.35363517486237445,0.4508850325828106,The Nobel Prize in Physiology or Medicine 1984,"""for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies""",431,Bahia Blanca,Argentina,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,Cambridge,United Kingdom,False,0.46397056283161264,False,-0.2037562932661165,0,0,0,1,0,0,498,494,0,0,1,0,1,0,35,0,1,123,34,27,53,45,1,0,0
0.35743770362433547,0.4508850325828106,The Nobel Peace Prize 1984,"""for development of methods to cool and trap atoms with laser light""",546,Klerksdorp,South Africa,University of California,"Cambridge, MA",United States of America,Paris,United States of America,False,0.46397056283161264,False,-0.5324362103363816,0,0,0,0,1,0,64,21,1,0,0,0,1,0,258,101,1,223,35,28,197,46,1,0,0
0.3612402323862965,0.4508850325828106,The Nobel Prize in Physics 1984,"""for their decisive contributions to the large project, which led to the discovery of the field particles W and Z, communicators of weak interaction""",124,Gorizia,Italy,CERN,Geneva,Switzerland,Geneva,Switzerland,False,0.46397056283161264,False,-0.7789461481390804,0,0,0,0,0,1,391,377,0,1,0,0,1,0,184,58,1,23,54,25,94,41,1,0,0
0.3650427611482575,0.4508850325828106,The Nobel Prize in Physics 1984,"""for their decisive contributions to the large project, which led to the discovery of the field particles W and Z, communicators of weak interaction""",125,the Hague,Netherlands,CERN,Geneva,Switzerland,Geneva,Switzerland,False,0.46397056283161264,False,-0.03941633473098395,0,0,0,0,0,1,391,377,0,1,0,0,1,0,599,70,1,23,54,25,94,41,1,0,0
0.36884528991021853,0.4813543052393599,The Nobel Prize in Chemistry 1985,"""for their outstanding achievements in the development of direct methods for the determination of crystal structures""",262,"New York, NY",United States of America,The Medical Foundation of Buffalo,"Buffalo, NY",United States of America,"Buffalo, NY",United States of America,True,0.46397056283161264,False,0.7001134786771125,1,0,0,0,0,0,173,466,0,1,0,0,1,0,362,115,1,205,32,28,47,46,0,1,0
0.37264781867217955,0.4813543052393599,The Nobel Prize in Chemistry 1985,"""for their outstanding achievements in the development of direct methods for the determination of crystal structures""",263,"New York, NY",United States of America,US Naval Research Laboratory,"Washington, DC",United States of America,Paris,United States of America,True,0.46397056283161264,False,0.6179434994095462,1,0,0,0,0,0,173,466,0,1,0,0,1,0,362,115,1,218,172,28,197,46,0,1,0
0.3764503474341406,0.4813543052393599,The Sveriges Riksbank Prize in Economic Sciences 1985,"""for his pioneering analyses of saving and of financial markets""",699,Rome,Italy,Massachusetts Institute of Technology (MIT),"Cambridge, MA",United States of America,"Cambridge, MA",United States of America,False,0.46397056283161264,False,0.6179434994095462,0,1,0,0,0,0,547,210,1,0,0,0,1,0,441,58,1,129,35,28,54,46,0,1,0
0.38025287619610154,0.4813543052393599,The Nobel Prize in Literature 1985,"""who in his novel combines the poet's and the painter's creativeness with a deepened awareness of time in the depiction of the human condition""",662,Tananarive (Antananarivo),Madagascar,University of California,"Cambridge, MA",United States of America,Paris,France,False,0.46397056283161264,False,1.0287933957473776,0,0,1,0,0,0,282,552,1,0,0,0,1,0,508,66,1,223,35,28,197,12,0,1,0
0.38405540495806256,0.4813543052393599,The Nobel Prize in Physiology or Medicine 1985,"""for their discoveries concerning the regulation of cholesterol metabolism""",432,"New York, NY",United States of America,University of Texas Southwestern Medical Center at Dallas,"Dallas, TX",United States of America,Paris,United States of America,True,0.46397056283161264,False,-1.271966023744478,0,0,0,1,0,0,499,410,0,1,0,0,1,0,362,115,1,258,45,28,197,46,1,0,0
